HS 2002 Product Code,HS 2002 Product Description,CPC Product Code,CPC Product Description
293333,"Alfentanil (INN), anileridine (INN), bezitramide (INN), bromazepam (INN), difenoxin (INN), diphenoxylate (INN), dipipanone (INN), fentanyl (INN), ketobemidone (INN), methylphenidate (INN), pentazocine (INN), pethidine (INN), pethidine (INN) intermediate",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293339,Other,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293341,Levorphanol (INN) and its salts,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293349,Other,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293352,Malonylurea (barbituric acid) and its salts,3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293353,"Allobarbital (INN), amobarbital (INN), barbital (INN), butalbital (INN), butobarbital, cyclobarbital (INN), methylphenobarbital (INN), pentobarbital (INN), phenobarbital (INN), secbutabarbital (INN), secobarbital (INN) and vinylbital (INN); salts thereof",3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293354,Other derivatives of malonylurea (barbituric acid); salts thereof,3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293355,"Loprazolam (INN), mecloqualone (INN), methaqualone (INN) and zipeprol (INN); salts thereof",3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293359,Other,3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293361,Melamine,3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293369,Other,3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293371,6-Hexanelactam (epsilon-caprolactam),3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293372,Clobazam (INN) and methyprylon (INN),3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293379,Other lactams,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293391,"Alprazolam (INN), camazepam (INN), chlordiazepoxide (INN), clonazepam (INN), clorazepate, delorazepam (INN), diazepam (INN), estazolam (INN), ethyl loflazepate (INN), fludiazepam (INN), flunitrazepam (INN), flurazepam (INN), halazepam (INN), lorazepam (I",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293399,Other,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293410,Compounds containing an unfused thiazole ring (whether or not hydrogenated) in the structure,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293420,"Compounds containing in the structure a benzothiazole ringsystem (whether or not hydrogenated), not further fused",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293430,"Compounds containing in the structure a phenothiazine ringsystem (whether or not hydrogenated), not further fused",3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293491,"Aminorex (INN), brotizolam (INN), clotiazepam (INN), cloxazolam (INN), dextromoramide (INN), haloxazolam (INN), ketazolam (INN), mesocarb (INN), oxazolam (INN), pemoline (INN), phendimetrazine (INN), phenmetrazine (INN) and sufentanil (INN); salts thereo",3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293499,Other,3416,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
293500,Sulphonamides.,3523,"Lactones n.e.c., heterocyclic compounds with nitrogen hetero- atom(s) only, containing an"
293610,"Provitamins, unmixed",3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293621,Vitamins A and their derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293622,Vitamin B1 and its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293623,Vitamin B2 and its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293624,D- or DL-Pantothenic acid (Vitamin B3 or Vitamin B5) and its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293625,Vitamin B6 and its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293626,Vitamin B12 and its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293627,Vitamin C and its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293628,Vitamin E and its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293629,Other vitamins and their derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293690,"Other, including natural concentrates",3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293711,"Somatotropin, its derivatives and structural analogues",3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293712,Insulin and its salts,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293719,Other,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293721,"Cortisone, hydrocortisone, prednisone (dehydrocortisone) and prednisolone (dehydrohydrocortisone)",3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293722,Halogenated derivatives of corticosteroidal hormones,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293723,Oestrogens and progestogens,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293729,Other,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293731,Epinephrine,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293739,Other,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293740,Aminoacid derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293750,"Prostaglandins, thromboxanes and leukotrienes, their derivatives and structural analogues",3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293790,Other,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293810,Rutoside (rutin) and its derivatives,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293890,Other,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293911,"Concentrates of poppy straw; buprenorphine (INN), codeine, dihydrocodeine (INN), ethylmorphine, etorphine (INN), heroin, hydrocodone (INN), hydromorphone (INN), morphine, nicomorphine (INN), oxycodone (INN), oxymorphone (INN), pholcodine (INN), thebacon",3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293919,Other,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293921,Quinine and its salts,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293929,Other,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293930,Caffeine and its salts,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293941,Ephedrine and its salts,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293942,Pseudoephedrine (INN) and its salts,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293943,Cathine (INN) and its salts,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293949,Other,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293951,Fenetylline (INN) and its salts,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293959,Other,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293961,Ergometrine (INN) and its salts,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293962,Ergotamine (INN) and its salts,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293963,Lysergic acid and its salts,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293969,Other,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293991,"Cocaine, ecgonine, levometamfetamine, metamfetamine (INN), metamfetamine racemate; salts, esters and other derivatives thereof",3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
293999,Other,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
294000,"Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than products of heading 29.37, 29.38 or 29.39.",3524,"Sugars, chemically pure, n.e.c.; sugar ethers and sugar esters and their salts n.e.c."
294110,Penicillins and their derivatives with a penicillanic acid structure; salts thereof,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
294120,Streptomycins and their derivatives; salts thereof,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
294130,Tetracyclines and their derivatives; salts thereof,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
294140,Chloramphenicol and its derivatives; salts thereof,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
294150,Erythromycin and its derivatives; salts thereof,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
294190,Other,3525,"Provitamins, vitamins and hormones; glycosides and vegetable alkaloids"
294200,Other organic compounds.,3417,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,"
300110,"Glands and other organs, dried, whether or not powdered",3529,Other pharmaceutical products or articles for medical or surgical purposes
300120,Extracts of glands or other organs or of their secretions,3529,Other pharmaceutical products or articles for medical or surgical purposes
300190,Other,3529,Other pharmaceutical products or articles for medical or surgical purposes
300210,"Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",3529,Other pharmaceutical products or articles for medical or surgical purposes
300220,Vaccines for human medicine,3529,Other pharmaceutical products or articles for medical or surgical purposes
300230,Vaccines for veterinary medicine,3529,Other pharmaceutical products or articles for medical or surgical purposes
300290,Other,3529,Other pharmaceutical products or articles for medical or surgical purposes
300310,"Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",3526,"Medicaments, for therapeutic or prophylactic uses"
300320,Containing other antibiotics,3526,"Medicaments, for therapeutic or prophylactic uses"
300331,Containing insulin,3526,"Medicaments, for therapeutic or prophylactic uses"
300339,Other,3526,"Medicaments, for therapeutic or prophylactic uses"
300340,Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,3526,"Medicaments, for therapeutic or prophylactic uses"
300390,Other,3526,"Medicaments, for therapeutic or prophylactic uses"
300410,"Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",3526,"Medicaments, for therapeutic or prophylactic uses"
300420,Containing other antibiotics,3526,"Medicaments, for therapeutic or prophylactic uses"
300431,Containing insulin,3526,"Medicaments, for therapeutic or prophylactic uses"
300432,"Containing corticosteroid hormones, their derivatives and  structural analogues",3526,"Medicaments, for therapeutic or prophylactic uses"
300439,Other,3526,"Medicaments, for therapeutic or prophylactic uses"
300440,"Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",3526,"Medicaments, for therapeutic or prophylactic uses"
300450,Other medicaments containing vitamins or other products of heading 29.36,3526,"Medicaments, for therapeutic or prophylactic uses"
300490,Other,3526,"Medicaments, for therapeutic or prophylactic uses"
300510,Adhesive dressings and other articles having an adhesive layer,3529,Other pharmaceutical products or articles for medical or surgical purposes
300590,Other,3529,Other pharmaceutical products or articles for medical or surgical purposes
300610,"Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",3529,Other pharmaceutical products or articles for medical or surgical purposes
300620,Bloodgrouping reagents,3529,Other pharmaceutical products or articles for medical or surgical purposes
300630,Opacifying preparations for Xray examinations; diagnostic reagents designed to be administered to the patient,3529,Other pharmaceutical products or articles for medical or surgical purposes
